ufid,size,%_treated,%_censored,%_effect_size,effect_size,link_type,snr,tx_importance,deg(y),deg(z),deg(c),n_conf(y),n_conf(yz),n_conf(z),n_conf(c),n_conf(cy),n_conf(cz),n_conf(cyz),dgp,instance,random_seed
f646c589402246e881d66de89030c5b5,5000,27.6634882836,0,-54.3145342737,-0.294238057841,exp,0.8630082937540001,,2,9,-1,1,0,9,0,0,0,0,10,4,990868
3912efad487640ce801c92c66b6b6c5d,5000,10.6914810322,0,21.4980756439,0.257760142764,exp,0.86227138654,,2,9,-1,1,0,9,0,0,0,0,10,6,182845
7237da66a5894143a0c8b758a371684b,5000,6.469503227070001,0,-167.637781267,0.613283829898,log,0.8170169526800001,,2,9,-1,1,0,9,0,0,0,0,10,7,72552
ca66b0916b244c1995167c6cce2609ac,5000,11.8507497024,0,92.2984580068,0.416035081189,log,0.893810090792,,2,9,-1,1,0,9,0,0,0,0,10,8,937554
59adb576cc4749a98620b21d9be50565,5000,21.6365510318,0,-4.93943376889,-0.050740903777300006,exp,0.8687945192479999,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,2,689269
81f48345205f4de9b6375880d1d479e0,5000,20.248382325999998,0,-0.25165929944000004,-0.00557987406955,log,0.8742515998360001,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,3,306012
9da71098f7cc454f953ab3de4bc0840c,5000,11.3361961396,0,16.7975444916,-0.10136241068499999,log,0.8265237173569999,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,7,947478
7e7d868a454447129812e42fab12eff4,5000,27.471460811900002,0,-55.7414299702,-0.488261423547,exp,0.836866189911,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,8,315832
1ad46df8411b4a79b900d259524faae9,5000,28.7436096027,0,-16.5616771913,-0.171124720432,exp,0.844972699697,0.7213475204440001,5,6,-1,4,0,6,0,0,0,0,11,9,534680
fbbc56c7003a4abab0ce3b781ea1ef7a,5000,27.6186217361,0,-15.1472549336,4.88229446773,poly,0.975263740404,,1,2,-1,6,3,1,0,0,0,0,12,0,950076
58b3dd527b624fbea1faf1520ccc802f,5000,20.3700414086,0,-0.0802259025852,0.113156753361,poly,0.980264355709,,1,3,-1,6,3,1,0,0,0,0,12,7,4693
a41585ce27e34e688b9084ac6f793ea5,5000,14.634042591400002,0,0.360343799909,0.712897448995,poly,0.945285106806,,1,3,-1,6,3,1,0,0,0,0,12,9,370255
255068e348564af0b2c1174308684781,5000,45.9522992892,0,-86.75445231719999,2.85790582499,poly,0.948048345271,0.480898346963,3,2,-1,0,8,2,0,0,0,0,13,1,30178
0ea1500e1289461ebbfb3eabbbbba57a,5000,12.754551543699998,0,1.2592088935299999,0.627392364714,poly,0.944494650367,0.480898346963,3,1,-1,0,8,2,0,0,0,0,13,3,811046
d77dd82800cf49a2b7e04754e0336629,5000,33.296361348299996,0,0.393681236445,-0.383369858132,poly,0.957729408177,0.480898346963,3,2,-1,0,8,2,0,0,0,0,13,4,907121
516a9420e84b4351bf014b2454698766,5000,14.3043484202,0,-7.9261478171899995,2.14336605996,poly,0.927092787363,0.480898346963,3,2,-1,0,8,2,0,0,0,0,13,6,346278
633c1122ffb74ddfb61e355165da0541,5000,36.8696830923,0,-4.28799888409,-1.9997042297999998,poly,0.9731816215200001,0.480898346963,3,3,-1,0,8,2,0,0,0,0,13,7,770447
257d28c7906c4021a0fb1fc031302e8d,5000,24.913370453400002,0,4.52300926632,0.0260714113093,log,0.9768876678210001,,8,5,-1,5,2,3,0,0,0,0,14,6,872372
7f41411432ba4b21a3698d2998d38fc6,5000,24.7071942777,0,-45.99210788600001,-0.28337785536800003,exp,0.923658119054,,8,5,-1,5,2,3,0,0,0,0,14,8,372397
92e80a9a3e2d467aa0ed8eed91bcc00c,5000,6.8571206900999995,0,20.4022031676,0.18249554242600002,log,0.9507080889899999,,8,5,-1,5,2,3,0,0,0,0,14,9,948415
dcf399783baa4dd2aa8839038b138aae,5000,24.5009327473,0,3.4402107058999998,0.03636750014,exp,0.992525386013,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,2,570640
fcdeb55efbf34482a2e0d9e2227cd9e1,5000,6.399040990980001,0,-234.27211463700002,0.686112479036,log,0.914574837391,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,4,547973
7c2e65f2d84848a2b30ecbbe582b82b8,5000,1.10504514919,0,4.32954994492,0.550306608287,exp,0.923779665022,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,5,557609
26cab4dc2ccb4d70a644f675ba41c501,5000,13.871890404,0,4.35967334803,0.0810777669697,exp,0.9536437620010001,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,8,293887
164e0e0ccde34cc289ae506203cfc434,5000,15.659466419500001,0,-123.71265562100001,0.6896158891840001,log,0.991896859968,0.5581106265510001,7,5,-1,5,1,4,0,0,0,0,15,9,551334
65dc908a87f141c68e68f938bcbe7adf,5000,54.638479432,0,2.73059230159,-4.67147432877,poly,0.8526372006399999,,2,3,-1,5,10,5,0,0,0,0,16,1,659551
1a38a06b2b6b4bf581948d7d438132bb,5000,54.8205218943,0,23.3346656298,5.367041991640001,poly,0.840870261789,,3,2,-1,5,10,5,0,0,0,0,16,5,744333
4463e3f5f9d645afaf88a5ccd4d59bd2,5000,58.9622389864,0,-1.46959418197,6.81178025225,poly,0.8748122065620001,,2,3,-1,5,10,5,0,0,0,0,16,6,171994
73dfca099c0443d0b80339feade2ed48,5000,51.2482913914,0,-0.009110277430139998,1.4010510691,poly,0.832895339471,,3,3,-1,5,10,5,0,0,0,0,16,7,586602
8c23addfce2e4cdfbae25aa4afbc40b3,5000,64.928188099,0,-5.506498681390001,-0.148096401375,poly,0.850218758723,0.480898346963,1,2,-1,8,0,12,0,0,0,0,17,1,837355
dcc9a378da1b4c4c9b753ed99c69b58e,5000,59.1795575317,0,-0.41335178537600004,1.1426744719700002,poly,0.8697036087109999,0.480898346963,3,2,-1,8,0,12,0,0,0,0,17,3,563921
8fa781a2999b407ea48bc7d7fc0a2f53,5000,57.0664344282,0,5.68594407462,1.4493135679700002,poly,0.825821922287,0.480898346963,3,2,-1,8,0,12,0,0,0,0,17,5,139127
799a3335488e4c1a918ce30c50888037,5000,52.0515249809,0,-9.48050155142,-1.7531760983099998,poly,0.827370534313,0.480898346963,3,1,-1,8,0,12,0,0,0,0,17,8,967376
d77bd5cbfe09419ea1f1b70febb03e9f,5000,29.9529290701,0,-0.0451219148838,-0.00648693949624,poly,0.853118003923,0.480898346963,1,3,-1,8,0,12,0,0,0,0,17,9,536073
299bea0dbdcb403cb17b0e84c7133edf,5000,46.1638957279,0,7.070807123080001,0.46800059100599994,exp,0.852812677464,,17,14,-1,6,10,4,0,0,0,0,18,2,700341
0c7fabcf73014900a82303b83a6716c6,5000,57.6573971067,0,5.124432077290001,0.068747126041,log,0.865620298003,,17,14,-1,6,10,4,0,0,0,0,18,6,466607
0dae29d741ed4535a2375bc681fda849,5000,70.4704453112,0,22.844931486999997,0.296031882802,exp,0.881554199529,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,3,160341
c2aeb5106da14513a8f1f2a3bcbb7423,5000,67.3308044563,0,-1.17865345866,-0.0103082901086,exp,0.877103152649,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,6,623338
4a12d40aa2dd48bda4ce26a346744edb,5000,45.9821897779,0,43.87407609939999,-1.23380177469,log,0.848310793944,0.389871245251,14,15,-1,5,8,7,0,0,0,0,19,9,510703
fe527da822c44345ba38df9f61a95d07,5000,58.1727023765,0,11.2294960769,1.97249710168,poly,0.933238269815,,1,1,-1,9,10,1,0,0,0,0,20,4,95983
082097a92fcb4fe1a675e8e40a085e51,5000,59.5459144505,0,0.173627100279,7.189886468939999,poly,0.972538096518,,1,3,-1,9,10,1,0,0,0,0,20,6,415438
d1730d0fe910484aaf295656a6ba7b29,5000,40.942027624299996,0,15.511182717,2.83545802246,poly,0.9279371565700001,0.34597625626100004,1,1,-1,3,15,2,0,0,0,0,21,0,561677
e7b1b5a64cca411f8b0143d2d5373acc,5000,42.741119701500004,0,-24.0470564371,1.11138370168,poly,0.9722320952850001,0.34597625626100004,2,1,-1,3,15,2,0,0,0,0,21,1,409758
247865e619c945558a109b30822c1cfa,5000,66.925514452,0,3.54052967574,-0.467649682199,poly,0.946933871661,0.34597625626100004,1,3,-1,3,15,2,0,0,0,0,21,2,289069
e29eaba0d1bf4b83911bed691ca097a6,5000,59.3974747509,0,-9.46611633721,1.14025017759,poly,0.9904893827529999,0.34597625626100004,2,1,-1,3,15,2,0,0,0,0,21,3,658707
5abf34fc614d4d5f9a42024094637ed9,5000,37.5148242876,0,-14.4179981714,-2.6198529485599997,poly,0.944964240741,0.34597625626100004,3,1,-1,3,15,2,0,0,0,0,21,4,110770
a6b8e28fb5b84b4c9556bfc7825da291,5000,51.5410339491,0,-10.3685073891,1.1136363182100002,poly,0.964318612003,0.34597625626100004,3,3,-1,3,15,2,0,0,0,0,21,5,391377
59884f2a217549c5ab13e43a8e4df13d,5000,52.69641125020001,0,-0.6784340226980001,-0.08860984602630001,poly,0.967207801121,0.34597625626100004,1,1,-1,3,15,2,0,0,0,0,21,7,899
fa6bf5d30eba4726b38f459c6250980e,5000,68.8222444284,0,0.24275349261999998,0.044218634914,poly,0.95522718075,0.34597625626100004,1,3,-1,3,15,2,0,0,0,0,21,9,680339
58b50105370745e28969740a2bef0aee,5000,63.4666666071,0,-3.7364271709099994,0.00812237134864,log,0.938754039301,,19,7,-1,13,5,2,0,0,0,0,22,0,105221
1a8680b866694486b5146fa1dde00339,5000,31.5682509046,0,-0.9389934963700001,-0.020871534670099997,log,0.9387572760580001,,19,7,-1,13,5,2,0,0,0,0,22,3,398052
b3a5e5d730b24fd79cffc9620420e7c4,5000,57.332723640699996,0,3.2696587950700002,0.0230940151072,exp,0.9555633567380001,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,0,481762
966c17f7fdfe4e0c93cbc4516aca6645,5000,48.778990229099996,0,5.96789670055,0.0695508931691,exp,0.9774151574259999,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,2,371946
d0f553ecc3fd4e03949851d9c17b409e,5000,53.847110888,0,9.512242740560001,0.139160721885,exp,0.951402686656,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,3,444165
5148aea52ead4954a7342cc410d00fec,5000,52.7202093461,0,-27.6289716301,0.573905672541,log,0.9633540565350001,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,5,176784
363f2aa49b2541cfb6599ba812182222,5000,62.2966609938,0,25.5730954231,-0.313579060001,log,0.9512492666069999,0.352956123865,18,15,-1,5,12,3,0,0,0,0,23,8,222955
e1524f8385e340e6b59e529db8b18eeb,5000,10.9218865749,0,16.6242557052,-8.691790672969999,poly,0.8488157158409999,,2,1,-1,0,12,8,0,0,0,0,24,1,832536
88213802f43c4784a318c54f28681f96,5000,24.037101594699998,0,0.0197346798435,13.007012835,poly,0.861417258209,,3,3,-1,0,12,8,0,0,0,0,24,5,634679
648ace3b28564d8295c6747ea46966b8,5000,32.202090010999996,0,-0.274914419882,-0.033337368590099996,poly,0.852816838073,0.41703239142399995,2,2,-1,1,10,9,0,0,0,0,25,1,27775
8138b272bf994367af66ac2fa1dfd497,5000,29.314176445500003,0,4.15468760008,-1.85881688505,poly,0.822989240108,0.41703239142399995,2,2,-1,1,10,9,0,0,0,0,25,2,92952
d7badcd9a64748d296c74a4d95f1543a,5000,19.1543784998,0,-18.345103821600002,-1.1448334260700002,poly,0.84255235626,0.41703239142399995,1,1,-1,1,10,9,0,0,0,0,25,3,703513
044a3d0cff524eff8519088e561f72d0,5000,18.3644352257,0,5.478146638309999,-0.45664979108900006,poly,0.8676534361489999,0.41703239142399995,1,3,-1,1,10,9,0,0,0,0,25,5,65698
4d460013b8564614b407a74429f8264d,5000,14.799261850699999,0,-2.6370487412599997,-0.5254565392639999,poly,0.841208999858,0.41703239142399995,2,1,-1,1,10,9,0,0,0,0,25,7,809455
355e0e8bb1ad441b81f6614b513b0635,5000,17.947825963699998,0,39.6734477169,-0.07928747973360001,log,0.904648632089,,17,15,-1,5,11,4,0,0,0,0,26,4,907120
4e72770629f642e5a1fb703e3825f01a,5000,21.3777222898,0,0.27097683674199996,0.00615095650943,log,0.842987614945,,17,15,-1,5,11,4,0,0,0,0,26,7,177257
55352fa792234274985e49ed083d8cfc,5000,12.9171602437,0,33.7733850308,0.131243546338,log,0.811455907486,,17,15,-1,5,11,4,0,0,0,0,26,8,393057
27e05aab76d545a8a29b45fabd67484a,5000,8.421441928510001,0,-4.29801516194,0.0757931283537,log,0.814752858834,0.33962327189499997,20,9,-1,11,8,1,0,0,0,0,27,1,780264
cb195071fb104472832bbb559a7d9f51,5000,20.926759184,0,-52.029213607299994,0.754665045028,log,0.8374267071160001,0.33962327189499997,20,9,-1,11,8,1,0,0,0,0,27,4,324974
52c4086274d6422bba3448727588ccda,5000,25.049112321,0,-7.4849725787,0.08268609162210001,log,0.8366760107719999,0.33962327189499997,20,9,-1,11,8,1,0,0,0,0,27,8,456893
ce1fdbf45fa14f899d71fadf494bff85,5000,43.1333886957,0,-0.542579112765,-4.11614115329,poly,0.947694429093,,3,2,-1,9,3,8,0,0,0,0,28,2,128446
131a366fddfb415884630a490441c0b2,5000,25.0110286102,0,-7.80200415881,4.1953419039,poly,0.973820640563,,2,2,-1,9,3,8,0,0,0,0,28,3,822067
a9aff1fda4f24daa9a03974a95488b7b,5000,12.481602871199998,0,-0.901492719052,-1.28423806673,poly,0.9475907942470001,,1,1,-1,9,3,8,0,0,0,0,28,5,831775
09890fdce62d4fcabdf755278c4ab73c,5000,26.3863105719,0,-0.23700198112799997,5.02629391528,poly,0.971324239533,,2,1,-1,9,3,8,0,0,0,0,28,9,688637
bd93a624db2746c0a4ebd916921edecb,5000,23.8624188087,0,-2.45547235084,-0.40596622488399997,poly,0.972846466139,0.33962327189499997,3,2,-1,3,16,1,0,0,0,0,29,1,665846
a9878e9b028e41d0ad88b19f56868e43,5000,26.604920791399998,0,5.49709678395,-0.775874185133,poly,0.944573120784,0.33962327189499997,2,3,-1,3,16,1,0,0,0,0,29,2,509666
7b9c6c1c31734bbea1675969f1684c14,5000,22.8233806806,0,9.011503778789999,2.5497123840099998,poly,0.9418279084319999,0.33962327189499997,1,1,-1,3,16,1,0,0,0,0,29,7,304385
775111f04810418ab63da1922784927b,5000,9.58500912993,0,-5.53649805207,0.531113322059,poly,0.955119197991,0.33962327189499997,2,1,-1,3,16,1,0,0,0,0,29,9,697486
05b6b62bde624899bd1127f01e50a8d0,5000,30.5575819354,0,6.368928309099999,-0.036597680972300005,log,0.95802549574,,20,20,-1,0,19,1,0,0,0,0,30,1,975280
eb8df416723a479c9151c625ebd4c3f3,5000,24.0122292779,0,-109.747006464,-0.275304467908,log,0.967230822811,,20,20,-1,0,19,1,0,0,0,0,30,2,759833
412f71f78bcd40cbbfe73d8d8ecf057e,5000,42.1222764431,0,35.4718873939,-0.249010633053,log,0.9364329979780001,,20,20,-1,0,19,1,0,0,0,0,30,6,511855
c490007171bb4bd2bfc9aec446857f59,5000,15.6657730868,0,0.799856779036,0.0540452136277,exp,0.9590040737630001,,20,20,-1,0,19,1,0,0,0,0,30,7,260302
04292f0e0bc0424f92ed754a7f178149,5000,23.488390863699998,0,1.0323439504799998,0.030227027766900002,log,0.9584124866779999,,20,20,-1,0,19,1,0,0,0,0,30,8,343152
e50fd27795674b95a873891bb56ef363,5000,27.414247051799997,0,-28.0995397731,0.29688578602800003,log,0.9601569889820001,0.36067376022200004,17,16,-1,4,12,4,0,0,0,0,31,5,575418
ab8a444c284e4329bf9297fd9fdffbf3,5000,37.568538635500005,0,-7.88409227098,-0.158296068279,exp,0.963075591904,0.36067376022200004,17,16,-1,4,12,4,0,0,0,0,31,7,28338
021f8d12fa544b358ec2be0affdeed5f,5000,50.3317323438,0,7.12690065553,-9.459253592389999,poly,0.8509816161239999,,1,3,-1,8,20,22,0,0,0,0,32,8,571838
b366e2d7f90d48efb0e02653698a41c7,5000,44.46701335979999,0,6.604047791319999,1.05868884499,poly,0.852407395293,0.261189256564,1,2,-1,23,23,4,0,0,0,0,33,0,154892
825710d34a8044ffacdfe203143e0ddc,5000,64.5021793651,0,0.73980197759,-0.466710528323,poly,0.877737906996,0.261189256564,1,3,-1,23,23,4,0,0,0,0,33,1,329641
1408642ddeef47c59b53bb36a371ee7c,5000,58.8245652125,0,4.3401220461,-1.0753199071,poly,0.860321201476,0.261189256564,1,3,-1,23,23,4,0,0,0,0,33,3,960673
794d56297e254ad0b8e50ddb26e989a5,5000,51.8638364582,0,0.75810046254,0.0332916937923,poly,0.8468591830869999,0.261189256564,2,2,-1,23,23,4,0,0,0,0,33,8,564220
e93ba0bd388b47b39074493d7bdc9964,5000,43.3469423397,0,-0.611800202852,0.54282570824,poly,0.847769688777,0.261189256564,1,2,-1,23,23,4,0,0,0,0,33,9,46702
beffae06902e48eabf704aca101d4310,5000,35.9563674387,0,-2.16729657124,0.018338687759599997,log,0.876921884563,,37,39,-1,11,25,14,0,0,0,0,34,2,274282
9d385227493b44ab9f6523755afc91d0,5000,72.9160854742,0,-3.1506132697099996,-0.0412625891552,log,0.857946556014,,37,39,-1,11,25,14,0,0,0,0,34,6,813313
cca7547c722c4c8cba191bb9d39977df,5000,61.800805096400005,0,-0.83130275059,-0.016272695429,log,0.863796883692,,37,39,-1,11,25,14,0,0,0,0,34,8,935097
c860cff73661490fb512112a2d39cf5e,5000,71.3719651946,0,-6.58937398824,-0.034658370961599995,log,0.835113079551,,37,39,-1,11,25,14,0,0,0,0,34,9,469806
78a0b7131d3d4bb7a92ae1aa638436ae,5000,58.897948737200004,0,0.771668753647,-0.005496031036060001,log,0.836047640661,0.261189256564,47,34,-1,16,30,4,0,0,0,0,35,4,300990
120391690394493cb9c81799e3389ce9,5000,48.3193130998,0,-6.22137716791,0.0786427825125,log,0.8639296436399999,0.261189256564,47,34,-1,16,30,4,0,0,0,0,35,8,251083
24d4be2f3abe44d1b565e14cae810af3,5000,37.0257304103,0,-2.94185647949,-3.70579945297,poly,0.938212282718,,2,3,-1,16,11,23,0,0,0,0,36,7,164795
444d9571d6114cb1a095350b5192fb99,5000,61.6168366713,0,1.15371324422,-4.67686149609,poly,0.9468549923899999,,1,1,-1,16,11,23,0,0,0,0,36,8,577826
ae0559e8543f4cb294b67b3b68b1460e,5000,54.14068812,0,0.012331713246599998,1.00112879316,poly,0.943974943374,0.272958420409,2,2,-1,23,16,11,0,0,0,0,37,2,788263
387a9065849b4278a800811d78496149,5000,69.4190503631,0,-3.79704580081,-0.9988764193690001,poly,0.965901434685,0.272958420409,2,2,-1,23,16,11,0,0,0,0,37,4,90581
525c33e888d640cbbf896eaa2bc8fdce,5000,54.404280860200004,0,13.5131102161,-0.681337822499,poly,0.9902548568970001,0.272958420409,3,3,-1,23,16,11,0,0,0,0,37,6,166160
0e96bac816dc42ffbd7d0d421dbfaee9,5000,62.487021301000006,0,6.29918468243,0.046119377891499995,log,0.983328456895,,40,18,-1,32,7,11,0,0,0,0,38,1,831154
5246158c9b744809a45050d797f66fcd,5000,24.1677628739,0,0.0189583334156,-3.8231203335000004,poly,0.858446440139,,2,3,-1,24,26,0,0,0,0,0,40,4,923877
b1c045422dbc4e30931b51a47e7d7b23,5000,21.7467118071,0,-0.796883276928,-4.8608548172,poly,0.85743505927,,2,2,-1,24,26,0,0,0,0,0,40,7,301199
191fc9dadcab4eb9b09469632957ba7d,5000,45.0978516992,0,1.7904438609200002,-1.35645590396,poly,0.856908022475,,1,3,-1,24,26,0,0,0,0,0,40,8,407634
650b480df0534de781715f07db7dd519,5000,28.640563629299997,0,3.10325268644,-0.376196818299,poly,0.863239531856,0.272958420409,1,1,-1,5,34,11,0,0,0,0,41,5,980774
b47acfb153a44843bafb57f64b719a91,5000,22.0677637932,0,-1.8038939689500002,-0.548828633781,poly,0.842186429315,0.272958420409,2,2,-1,5,34,11,0,0,0,0,41,6,211784
dfc74521733d4a21898a1bc15035e805,5000,29.959568047199998,0,-6.38688264668,-0.163661184169,poly,0.8518536734559999,0.272958420409,3,3,-1,5,34,11,0,0,0,0,41,8,248435
8d5b3277a34b4d119e84f49d02cc4497,5000,17.055017935,0,-2.8235361575300004,-0.033379257593299995,log,0.894541462827,,33,27,-1,23,9,18,0,0,0,0,42,5,730492
302fcc468e9044c9b63b75ec0c07c986,5000,23.6204441948,0,-5.00583738215,-0.0591448012944,log,0.830236763838,,33,27,-1,23,9,18,0,0,0,0,42,6,193433
16446c6774ab44c99ad39d767b4176c9,5000,20.9894972892,0,1.8442184645500002,0.0139034158112,exp,0.834198553193,0.255622218635,51,42,-1,8,42,0,0,0,0,0,43,3,896475
6c70819885664bbf83c6d472627f69ad,5000,20.0840323185,0,0.005108549842899999,-3.58832198626,poly,0.958478381038,,3,3,-1,30,6,14,0,0,0,0,44,2,895142
6ae9ccbc7bf34754879f413ce9655623,5000,19.0153005913,0,-4.49465301492,7.281173901819999,poly,0.944339435997,,1,3,-1,30,6,14,0,0,0,0,44,4,121076
4a21e2971ac64788830ab5b9676978cb,5000,27.8013058487,0,1.64748683435,2.84530689196,poly,0.972677139702,,1,2,-1,30,6,14,0,0,0,0,44,5,900192
64aa26db74e34651a36a18228de5b1c1,5000,19.0704315556,0,-0.053531467543,-2.42133288574,poly,0.9204137431999999,,1,2,-1,30,6,14,0,0,0,0,44,7,905834
9e9b6cb328434f76addeb726af385a21,5000,19.4226603148,0,8.110444424310002,1.24840468375,poly,0.967790334432,,1,1,-1,30,6,14,0,0,0,0,44,9,577131
78d159ada3b74b8d955894a4c81dae3a,5000,2.3636167566,0,7.97566049342,1.42371349757,poly,0.948793043164,0.328458738753,1,2,-1,0,21,29,0,0,0,0,45,1,666923
6f6e2700c2634095a1dc1bfe8bcfb2dc,5000,30.880264655700003,0,5.5031070271399996,-2.01438552046,poly,0.954359020784,0.328458738753,1,3,-1,0,21,29,0,0,0,0,45,2,291365
c5300c8d342343d594b47330dd9d233b,5000,20.624250506400003,0,-7.17688347847,1.25034111971,poly,0.983622847141,0.328458738753,1,1,-1,0,21,29,0,0,0,0,45,3,564900
39af43112aaa4017b8b933b3a9ed8766,5000,19.9202322386,0,0.031174156286400002,-0.0638772884394,poly,0.954488191961,0.328458738753,1,1,-1,0,21,29,0,0,0,0,45,6,5770
428ef93d86594eb78a89ed2c2cbbb2de,5000,2.59238971981,0,-16.6559321863,-1.3595642956799998,poly,0.964209856992,0.328458738753,1,1,-1,0,21,29,0,0,0,0,45,7,127680
02da8cb6ac2b4eb1ad4f1d129219baf9,5000,22.0460059755,0,3.4602216415800005,0.0511222494274,log,0.955148555084,,36,33,-1,17,18,15,0,0,0,0,46,0,34504
4c25e466e83a42eb875a97b5e8e5be69,5000,63.571657217200006,0,0.0581124731886,7.734536961839999,poly,0.878504650042,,1,3,-1,55,18,27,0,0,0,0,48,5,625048
127bb746a6994eaca7b8ae9ed990670c,5000,64.4588005767,0,0.0214310401101,1.29935746254,poly,0.848002640163,,2,2,-1,55,18,27,0,0,0,0,48,7,767112
eda08e3dc0604119a013e801b6b3cb38,5000,46.3455543879,0,-5.35917827919,0.9843850554260001,poly,0.8715667645790001,0.22062394912900002,1,3,-1,58,35,7,0,0,0,0,49,1,777160
d29d8a14a0b246a6881077df3a197b62,5000,54.2663117554,0,-1.60839223411,-1.92901531753,poly,0.825959362076,0.22062394912900002,1,2,-1,58,35,7,0,0,0,0,49,4,843
104201b6c3044e25ba7c1c7e077ecd00,5000,54.8519926218,0,0.186067017674,-0.0280103751162,poly,0.833925201146,0.22062394912900002,2,1,-1,58,35,7,0,0,0,0,49,6,885127
f83bc3f46e654bfa9fab57591ae9b46f,5000,31.3131312231,0,-11.9631276194,0.0130553286225,log,0.8258600875769999,,62,95,-1,5,56,39,0,0,0,0,50,2,600592
7adce4664e7a46cd849be24b8aceefc9,5000,47.135086182200006,0,1.73906193134,0.0153206719389,exp,0.862403265765,0.2316161559,76,100,-1,0,75,25,0,0,0,0,51,0,972868
296db65bf62644d19f329c6963302bad,5000,54.372091830500004,0,15.8882814228,-0.508267893072,log,0.822835720772,0.2316161559,76,100,-1,0,75,25,0,0,0,0,51,3,401329
828b1525efcb44e981c1d2d6b01cfbec,5000,58.4486734555,0,-111.17760573700001,-0.0448122341357,log,0.846600442984,0.2316161559,76,100,-1,0,75,25,0,0,0,0,51,5,863802
6684f835206c4db1af899e4a98e9bf8d,5000,55.4828972109,0,0.184679492694,0.0319836615722,exp,0.859258690045,0.2316161559,76,100,-1,0,75,25,0,0,0,0,51,7,517004
98015e54e7724a7c836b36251bc6a4e2,5000,37.0067284695,0,-6.5090474313,-4.05521144252,poly,0.9792801172110001,,1,1,-1,21,5,74,0,0,0,0,52,1,904597
81e17ac1032d4384b28fa7accf67f1ce,5000,70.2607377145,0,-0.038916501941699995,-1.75558083695,poly,0.974686674443,,2,2,-1,21,5,74,0,0,0,0,52,5,69535
50e5efb4ddf64724a25e8e3bec8e477d,5000,61.304779878699996,0,6.82953177347,7.32809375095,poly,0.970441689026,,1,3,-1,21,5,74,0,0,0,0,52,7,722709
fd40d52da05f4cc5af526ffc3aafddc2,5000,65.223362918,0,5.45658386727,-1.94900514487,poly,0.969711613741,,1,2,-1,21,5,74,0,0,0,0,52,9,491727
6c67ec01fc5e4fab8ab2c809c426f3ad,5000,50.455296848500005,0,-11.0340356225,0.891449725555,poly,0.941105660828,0.239556115747,3,1,-1,54,11,35,0,0,0,0,53,0,966968
9b6e8873e166439d8f1ba5db0c8e1143,5000,62.8685046275,0,-3.9239643943699996,0.514809938561,poly,0.961724791339,0.239556115747,2,3,-1,54,11,35,0,0,0,0,53,1,267285
4365f4773ec44bd3802e2e90563aef38,5000,58.902182992,0,0.433722331527,-0.649010287934,poly,0.932461589168,0.239556115747,1,2,-1,54,11,35,0,0,0,0,53,9,217214
d9e2c704345b40e990315d4f8f077b5e,5000,55.848760904799995,0,-0.241552770836,-0.00573676044203,log,0.9590099000669999,,40,62,-1,38,1,61,0,0,0,0,54,5,251400
1ae73c36400749f2994765156b04d666,5000,45.6006009708,0,0.9417806404729999,0.0131235960779,log,0.945038927423,,40,62,-1,38,1,61,0,0,0,0,54,7,197454
d847817ce75d485f9eb631f4ac1e67ee,5000,44.216748224300005,0,1.57934021646,0.0167896703879,exp,0.972820853122,0.271085030682,41,94,-1,6,34,60,0,0,0,0,55,6,465115
2853a4a8df1c4f0daa62ce67485290e2,5000,67.2993321176,0,7.1497571965699995,-0.08068516758060001,log,0.9251516654559999,0.271085030682,41,94,-1,6,34,60,0,0,0,0,55,9,507086
